time (s),Altitude (m),Airspeed (kmh),ax,ay,GForce
254.6667,2835,202,-0.06044942640614757,0.09417173723718121,0.11190374992421367
254.8333,2826,202,0.02191519990555245,0.17635373688300135,0.17771020370113588
255.0,2816,203,-0.45115810574795195,0.3019446901878962,0.5428758903421157
255.1667,2807,203,-0.24610769493934978,0.2022136727715531,0.3185268700818203
255.3333,2798,203,-0.2762228321428959,0.2837773507057525,0.3960159564596079
255.5,2788,203,-0.1693511120906603,0.29239191074188636,0.33789470051132003
255.6667,2777,203,-0.2650115840430648,0.3586422052331956,0.44593202514681984
255.8333,2767,203,-0.16755996594453348,0.44034058241196455,0.4711434714672818
256.0,2756,203,-0.11322853284535227,0.4391332172319827,0.45349606737746107
256.1667,2746,203,-0.060190705296151704,0.416279519182327,0.42060855803789526
256.3333,2735,203,-0.02754010121464345,0.42947429579212804,0.43035639639844686
256.5,2725,203,-0.02996737562842505,0.42862757215941344,0.42967387541870433
256.6667,2717,204,-0.025910158221668173,0.36194808608314577,0.3628742940996567
256.8333,2708,205,-0.03420099379199773,0.29879661514318845,0.3007476104599785
257.0,2699,205,0.024928539892565767,0.3177067762738126,0.3186832719040547
257.1667,2690,206,0.009405273292799707,0.3021835096740465,0.3023298408768754
257.3333,2681,206,-0.04308636524640953,0.34024425963347277,0.3429615008768142
257.5,2672,206,-0.0977052662455862,0.5262359909306701,0.5352295182469902
257.6667,2662,205,-0.03969727000435525,0.4585599953159005,0.46027507270100715
257.8333,2653,203,-0.04492615980638151,0.49932899549107534,0.5013459938735672
258.0,2643,202,-0.014175307875416467,0.4948198561454289,0.4950228574410941
258.1667,2634,201,0.020088933246756337,0.6804033347106994,0.6806998333512596
258.3333,2624,199,0.023804441276720385,0.9773920782583537,0.9776819145645892
258.5,2615,198,0.05752739975207441,1.7551612634121498,1.7561037732163691
258.6667,2606,196,0.39349524116129697,2.0600825716218405,2.0973265617725443
258.8333,2598,193,,,
259.0,2589,191,0.3047055679175803,1.7706845300119158,1.7967106578254313
259.1667,2580,189,-0.5081404351434008,1.9842846784246968,2.048314523421324
259.3333,2572,187,-0.11943783948525878,1.5508750749592284,1.5554674203051309
259.5,2563,185,0.5853184641441205,1.568882064214957,1.6745114618548949
259.6667,2554,184,0.4433093215462605,2.135193827206422,2.180728280715003
259.8333,2545,182,0.9665008995383758,2.044353970807791,2.261306513227712
260.0,2537,181,1.0547124779941894,2.143242928406301,2.388704389705905
260.1667,2528,180,0.010957599952776224,1.7148007702527581,1.7148357795008178
260.3333,2519,178,0.47242197978218536,1.6239191003414002,1.691240896925965
260.5,2511,176,0.7465216172955373,1.6548570792290462,1.8154466331357786
260.6667,2505,170,1.1404090663495483,1.6336515558898432,1.9923228264198436
260.8333,2498,165,0.9160834524622129,1.3527504292489831,1.633751087439086
261.0,2491,159,0.46860649674587956,1.4993148324160053,1.5708395893582132
261.1667,2484,154,0.5697951975443545,1.532247155039509,1.6347623409142011
261.3333,2477,149,0.7457255523417032,1.5246120076156242,1.6972178331555097
261.5,2471,143,0.40739794696218656,1.9414404626093424,1.9837248188813343
261.6667,2465,135,0.15953743740768014,1.515659435872902,1.5240327160153662
261.8333,2460,123,0.176862511737776,1.525222876903115,1.535442988940589
262.0,2454,120,0.5457591718414907,1.6414908918590243,1.7298397098301463
262.1667,2448,112,1.0303187733374142,1.7435188134623252,2.0251949603898853
262.3333,2443,105,0.8365654087403342,1.5246120076156242,1.7390467092250936
262.5,2439,95,0.31754211529815596,1.5792309086148009,1.6108393022621335
262.6667,2439,81,-0.042265028389278654,1.6287575210997691,1.6293058016111683
262.8333,2440,68,-0.004565666646989836,1.5467059690724343,1.5467127076727047
263.0,2440,54,0.18768401970395912,1.359915013833491,1.3728052069037253
263.1667,2440,40,0.32142293194809746,1.2584167322196358,1.2988169128527924
263.3333,2440,27,0.2531205589091267,1.2714562761634394,1.2964069883866982
263.5,2439,21,0.13919328055953956,1.435921911164787,1.4426525930784795
263.6667,2436,28,0.05270983425559508,1.5265945448569738,1.527504249098615
263.8333,2433,35,0.02544598211255794,1.6051030196144114,1.6053047067709525
264.0,2430,42,0.10215679122640184,1.6076902307143721,1.6109326143349716
264.1667,2427,49,0.1874326307711695,1.6056476956354557,1.616550498307198
264.3333,2425,56,0.261270273874004,1.6484388055387582,1.6690154737497924
264.5,2422,59,0.2402243066570135,1.6058990845682455,1.6237670976239083
264.6667,2419,56,0.156637486504427,1.6202282537372603,1.6277822017662305
264.8333,2417,53,0.10668441065133345,1.6180390751142162,1.6215523463867856
265.0,2415,50,0.11444604395121649,1.6413239750138653,1.6453091770033372
265.1667,2412,47,0.17762846239236962,1.5876733869409898,1.5975789978128003
265.3333,2410,44,0.18913770353269974,1.574956385927909,1.5862725769780943
265.5,2408,42,0.11962046615113865,1.4446959314168286,1.4496397449623661
265.6667,2407,40,0.09966198052286813,1.393690912589026,1.3972497522615535
265.8333,2407,38,0.040895328395182014,1.3925821078318996,1.393182455724334
266.0,2406,36,0.0824996112386545,1.3913768852698059,1.3938205848378176
266.1667,2405,34,0.16274065115048872,1.2963624950190642,1.306537499664261
266.3333,2404,32,0.12808770247828358,1.2400710535108213,1.2466686317067595
266.5,2404,31,0.11126178413587987,1.1831885940823081,1.1884083615388978
266.6667,2405,29,0.07925997299174699,1.0814514929823027,1.0843520991782623
266.8333,2406,28,0.030063158844795924,1.0745257278839457,1.074946200237133
267.0,2407,27,-0.010109690432620635,1.0532878521512985,1.0533363685595114
267.1667,2408,25,0.003195966652893194,0.988977176237982,0.9889823402480444
267.3333,2409,24,0.013914412638446162,0.9087736321391908,0.9088801490573607
267.5,2410,23,0.03461210143813395,0.9146872575105303,0.9153418905622634
267.6667,2409,22,0.04459134425226921,0.8586926172756597,0.8598496374052541
267.8333,2408,21,0.030176882409629485,0.8570294101399705,0.8575605250224793
268.0,2407,20,0.02310624337868029,0.8190407949827788,0.8193666592735497
268.1667,2406,19,0.003195966652893194,0.8121228174763615,0.8121291060346194
268.3333,2405,19,0.020406544839590254,0.789344111052792,0.7896078474318836
268.5,2404,18,0.028343658544514285,0.8057582781704575,0.8062566376904492
268.6667,2403,17,0.027055802352533638,0.8105417440263855,0.8109931783007018
268.8333,2402,17,0.04660361955223916,0.7380998332274773,0.7395696459197062
269.0,2401,16,0.0026785244329010217,0.7916838497866696,0.7916883809341778
269.1667,2401,16,0.026480866552542285,0.8185908452262639,0.8190190523923254
269.3333,2400,15,0.027739509790361373,0.8367712475503144,0.8372309126700466
269.5,2399,16,0.025510662390056907,0.8295864924010984,0.8299786396467906
269.6667,2398,17,0.024978614946113354,0.8262690201035676,0.8266464932409355
269.8333,2397,18,0.05690646908808389,0.8703350672254843,0.87219348510893
270.0,2396,20,0.04775349115222187,0.8691851956255016,0.870496008153838
270.1667,2395,21,0.05163926414526658,0.8532059454602252,0.854767219171478
270.3333,2394,22,0.04059292709778412,0.8759798914435812,0.8769199256168572
270.5,2393,23,0.027892072607066516,0.9423065760062177,0.942719285311847
270.6667,2392,23,0.02374146656434812,0.9561696001888966,0.9564643022925741
270.8333,2391,23,0.03230209152745456,0.9537726251992269,0.9543194673150459
271.0,2390,23,0.018013630225397363,0.9606522547150322,0.9608211307850033
271.1667,2389,23,0.03461210143813395,1.0314813585944844,1.0320619122387409
271.3333,2387,23,0.04976576645219138,0.9557130335241976,0.9570078547005756
271.5,2386,23,0.06399542750197679,0.954419427974217,0.9565625223872156
271.6667,2386,21,0.049060163424929484,1.1215297449307897,1.1226022752514817
271.8333,2385,20,0.1297443356727251,1.0593139649617667,1.0672299044733407
272.0,2384,19,0.037568914123803886,1.0462654220228331,1.0469397101213893
272.1667,2383,18,0.092598483551546,1.0129191456233355,1.0171428978891581
272.3333,2382,17,0.12860762049837146,1.0010573122761461,1.0092847281673267
272.5,2381,16,0.043245994480289825,0.9870700320557252,0.9880169351894126
272.6667,2380,16,0.017610428495532918,0.9745627143953423,0.9747218123554092
272.8333,2380,16,0.06334862472698669,1.1012436578970044,1.103064205888839
273.0,2379,16,0.05752739975207441,1.079899166322326,1.081430354274324
273.1667,2373,15,0.017381020614748527,1.0244971631128164,1.0246445906282915
273.3333,2377,15,0.017381020614748527,1.0030857609062425,1.003236334873526
273.5,2376,15,0.06565863463766607,0.9294713209388786,0.9317875255391362
273.6667,2376,15,0.0536465831021329,0.9815851445238075,0.983050025089445
273.8333,2375,14,0.054152776578212415,1.0053199941799715,1.0067774401073695
274.0,2375,14,0.05047136947945327,0.995932406078137,0.9972104675612458
274.1667,2374,14,0.034552965184420796,1.0007305066635193,1.0013268469236505
274.3333,2374,14,0.007305066635184003,0.9589090001770908,0.9589368251450001
274.5,2373,13,0.028505640456859483,0.8878831077295676,0.8883405791301952
274.6667,2373,13,0.009663994402795573,1.0734311385724238,1.0734746396840065
274.8333,2372,13,0.030176882409629485,0.9501690097385668,0.9506480901466816
275.0,2372,12,-0.012696901532581498,0.9605178541384107,0.9606017694274696
275.1667,2371,12,-0.033024988746561096,0.9583002446241585,0.9588691301363458
275.3333,2370,12,-0.061484310846131915,0.9427769780243924,0.9447797366439595
275.5,2370,12,0.043245994480289825,1.0640654343905647,1.0649438786637397
275.6667,2369,13,-0.059234562063557254,1.0417659244576833,1.0434485970588263
275.8333,2369,13,0.02722006972395955,0.9398201653387229,0.9402142709899068
276.0,2363,14,0.01982803800978559,0.9479514002243146,0.9481587463492367
276.1667,2367,14,0.07822508855176263,0.9893467778236906,0.9924344871421237
276.3333,2367,15,-0.005240591281762235,0.9202794901986444,0.9202944115212585
276.5,2366,15,0.007232015968832229,0.8839955418332783,0.8840251240977741
276.6667,2365,15,-0.05232956387703909,0.9503395950858171,0.951779243965446
276.8333,2364,16,0.08285483473063993,1.056614266422677,1.0598578355827604
277.0,2364,16,0.051808301531107805,0.9095517407406826,0.9110260529710136
277.1667,2363,16,0.042004133152308346,0.8948454881724831,0.8958307847492887
277.3333,2362,16,0.03941692205234749,0.9052624170749579,0.9061201562223831
277.5,2361,17,0.0448265452613568,0.8999703943704922,0.9010860835144706
277.6667,2361,17,0.03652533317592046,0.9598221335064884,0.9605168545801573
277.8333,2360,17,-0.023193586566708932,1.0457479798028408,1.046005152816921
278.0,2359,18,0.034552965184420796,1.0243258718951633,1.0249084833470854
278.1667,2359,18,0.04065428388276355,0.9904716522149779,0.9913056363400182
278.3333,2358,18,0.03618290817739608,0.9324281336245486,0.933129909079509
278.5,2357,18,0.03395503195242986,1.007169787623422,1.0077419934171148
278.6667,2356,18,0.03682971095238618,0.8910327560251725,0.8917935859371555
278.8333,2355,18,0.05113546644628846,0.9452120002361204,0.9465941904105726
279.0,2355,17,0.05566460776010241,0.9920374773676502,0.9935979594680422
279.1667,2354,17,-0.021641259906732414,0.9246665003246655,0.9249197159499928
279.3333,2353,17,0.022489169426888004,0.9342022212359505,0.9344728743541438
279.5,2352,17,0.04394454147727911,0.9469811960618292,0.9480002681541503
279.6667,2351,17,0.02808672171803525,0.9345692738452059,0.9349912253879294
279.8333,2350,17,0.050016141719929755,0.9354326368374064,0.9367688255344171
280.0,2349,17,0.07499107467681122,0.9663852793115368,0.9692905495006232
280.1667,2349,17,0.06040207875203117,0.9657744100240461,0.9676614191827949
280.3333,2348,17,0.0777546865335879,0.9681786870058281,0.9712959184770961
280.5,2347,17,0.09508368991279857,1.0365842450036242,1.040936023527463
280.6667,2346,17,0.05465272075211765,0.9657744100240461,0.9673195598885114
280.8333,2346,17,0.016602424170873136,0.9070264246431133,0.9071783592487306
281.0,2345,17,0.008657856752810817,1.0244178616231623,1.0244544468623895
281.1667,2344,17,-0.010889960446894708,1.0117692740233528,1.0118278781968195
281.3333,2343,17,0.06391933305786035,1.0913133329398013,1.09318364046977
281.5,2343,17,0.16619026595043684,1.0352697748479986,1.048524063248194
281.6667,2342,17,0.16984279926802906,0.9744322667768569,0.9891232577384295
281.8333,2341,17,0.06916984970189896,0.9764107223238858,0.978857684639006
282.0,2340,18,0.06684135971193396,0.9805502600838232,0.9828258136203961
282.1667,2339,18,0.04545374795225646,0.9462265928243405,0.9473176912582534
282.3333,2338,18,0.08192110440884984,0.927992914596044,0.9316018016771042
282.5,2337,18,0.118803452119572,0.9520364703821479,0.9594205027896922
282.6667,2337,18,0.14167984500343797,0.9356961897508151,0.9463617373892457
282.8333,2336,18,0.09433971768866242,0.9537171849613705,0.958371770882374
283.0,2335,18,0.06932508236789647,0.9883118933837063,0.9907403119127646
283.1667,2334,18,0.054422746432121374,0.9150420750328104,0.9166590611615458
283.3333,2333,18,-0.004565666646989836,0.9085461850095237,0.9085576567325219
283.5,2332,18,0.016501623738407023,0.8991639909107642,0.8993153985874903
283.6667,2331,18,0.06960105155189236,0.9186296744247565,0.9212626037731387
283.8333,2331,18,0.16963988075038494,1.0100444666233788,1.0241911509564563
284.0,2330,18,0.19723679914996897,0.9649530731669156,0.9849044564592039
284.1667,2329,18,0.18978563118208142,0.9448467469043615,0.9637188184003339
284.3333,2328,18,0.1312629161009632,1.000342424998525,1.008917697532984
284.5,2327,18,0.02556773322314423,0.9214705336717723,0.9218251750779596
284.6667,2327,17,-0.006953861508492409,0.9527277899473198,0.9527531673669648
284.8333,2326,17,-0.07752501966589015,1.051957286442747,1.0548100592875405
285.0,2325,16,0.08454938235166706,0.9531258224242367,0.9568685549373676
285.1667,2324,16,-0.007305066635184003,0.8794664005194643,0.8794967388462606
285.3333,2324,15,0.049060163424929484,0.9521850183878873,0.9534480630205413
285.5,2323,15,0.056788196580657146,0.9235576955675392,0.9253019595315395
285.6667,2322,15,0.09323091293153653,1.0457479798028408,1.0498956330930094
285.8333,2321,15,0.043415339206832576,0.9931099939690885,0.9940585253392918
286.0,2321,15,0.030063158844795924,0.9634746668240807,0.9639435808860914
286.1667,2319,15,0.016871225324115655,0.9028600067678514,0.9030176244485939
286.3333,2313,15,0.0616124699099077,0.9928871719604795,0.9947969806408129
286.5,2313,15,0.07305066635184047,0.9961552280867461,0.9988301348572766
286.6667,2317,15,0.053293781588501725,0.9987548181871855,1.0001756915702964
286.8333,2316,15,0.05036281516756713,1.0172090512078862,1.0184550392682292
287.0,2316,15,0.037568914123803886,0.9035992099392687,0.9043798734554591
287.1667,2315,15,0.029355545552499047,0.940477234824427,0.9409352673152842
287.3333,2314,15,0.042004133152308346,0.9893467778236906,0.9902380491538365
287.5,2314,15,0.028421274877513045,0.977057525098876,0.977470805813659
287.6667,2313,14,0.03424249985242532,0.8967246204450864,0.8973781776422511
287.8333,2313,14,0.0024903636256313013,0.9338393396790727,0.9338426603251934
288.0,2312,13,0.030620404312480108,0.9748583956639089,0.9753391721635454
288.1667,2311,12,0.0324513537062985,0.959892374531827,0.9604407639421187
288.3333,2311,12,0.031655288752464456,1.054889459022703,1.0553643105881554
288.5,2310,12,0.05991559461357698,0.9288458413322949,0.930776275717316
288.6667,2310,11,0.06458343002469555,1.0100444666233788,1.0121071306883775
288.8333,2309,11,0.06324649797304102,1.0419080138544776,1.0438258613581273
289.0,2309,11,-0.01362090549685352,0.9945212000236128,0.9946144712213678
289.1667,2309,10,0.027589671309668624,1.0532878521512985,1.0536491301436504
289.3333,2308,10,0.03941692205234749,0.9104368392748801,0.9112897080802101
289.5,2307,10,0.010957599952776224,0.9287025496406045,0.9287671907995484
289.6667,2307,10,0.0540777849521263,0.9565754372241845,0.9581027992475379
289.8333,2306,10,0.04027932575233429,1.0359165776229888,1.0366993681280936
290.0,2306,10,-0.004565666646989836,1.0876607996222092,1.0876703822145544
290.1667,2305,10,0.01365729849186582,1.0944100459699335,1.094495258336923
290.3333,2305,10,0.0407105276023277,1.074724744122404,1.075495524252252
290.5,2304,11,0.06740584213374357,0.8971479822614438,0.899676636147421
290.6667,2304,11,0.03930443461321875,0.8905828062686576,0.8914497032371608
290.8333,2303,12,0.11001082492271202,0.9664314795097506,0.9726727024994487
291.0,2303,12,0.0324513537062985,0.9049638927172701,0.9055455468828534
291.1667,2302,13,-0.017501722146795035,1.0190997054732425,1.0192499791384613
291.3333,2301,13,-0.03561219984652196,0.9156112614748018,0.916303558280435
291.5,2301,14,-0.00048059648915654623,0.9634746668240807,0.9634747866886599
291.6667,2300,14,0.1440141708079141,1.0588318759369293,1.0685808452773273
291.8333,2299,14,0.07046345525187961,0.7953059453266148,0.7984213456552212
292.0,2298,14,0.120655350591123,0.9365676713844864,0.9443075329090762
292.1667,2297,15,0.05752739975207441,1.0302247132030748,1.0318296184044111
292.3333,2297,15,0.030176882409629485,1.0743551425366953,1.0747788686641582
292.5,2296,15,0.026480866552542285,1.0989504480584025,1.0992694499444335
292.6667,2296,14,0.019581636952646062,1.0083196592234047,1.0085097796660916
292.8333,2295,14,0.02445609264822509,1.0957598952394785,1.0960327771024236
293.0,2295,13,0.0616124699099077,0.97818091939228,0.9801193843157708
293.1667,2294,12,0.05028320867218355,0.9386374402644551,0.9399833218417116
293.3333,2294,12,0.03941692205234749,0.9039688115249772,0.9048277769575604
293.5,2293,12,0.03206924252845828,1.0504049597827705,1.050894388534163
293.6667,2292,13,-0.021567339589590867,0.970866698538255,0.9711062230608678
293.8333,2291,14,-0.0009833743547361978,1.0100444666233788,1.0100449453274976
294.0,2290,15,0.03125725627554743,1.056614266422677,1.0570764986876813
294.1667,2290,16,0.02089249057662629,1.0628235730625835,1.063028900651347
294.3333,2289,16,0.022341328792604465,1.005904928863441,1.0061530007329818
294.5,2288,16,0.021974111733255492,1.0025332085912342,1.0027740004181902
294.6667,2287,16,0.021974111733255492,1.0025332085912342,1.0027740004181902
294.8333,2286,16,-0.004095264628815094,0.9757051192966235,0.9757137136547884
295.0,2286,16,0.0002853541654370578,0.979968137586332,0.9799681791320696
295.1667,2285,15,-0.011357095784387488,0.9634746668240807,0.9635416011965591
295.3333,2284,15,-0.004565666646989836,0.9789979334238467,0.9790085796151605
295.5,2283,15,-0.0032351009384384093,0.9608135354069778,0.9608189817542832
295.6667,2283,16,0.004166170815378573,0.9906403833736712,0.9906491438193429
295.8333,2282,16,0.022341328792604465,0.9831374711837846,0.9833912864256354
296.0,2281,17,0.05198337596644361,0.9146872575105303,0.9161632225913697
296.1667,2281,18,0.04775349115222187,0.9278286472246177,0.9290567229872939
296.3333,2280,18,0.026981617088018595,0.9514566539726488,0.9518391524041827
296.5,2279,18,0.044703831691397945,0.9607749682849911,0.961814416741046
296.6667,2278,18,0.02089249057662629,0.9970049226795753,0.9972238023682548
296.8333,2277,17,0.04430387635227376,1.0244178616231623,1.0253754379116022
297.0,2276,17,0.04319823058305941,0.9646687642548317,0.9656354963724413
297.1667,2275,17,-0.02683817959448033,1.044465622996773,1.0448103777748297
297.3333,2274,17,0.0799498959517367,0.9393273632244448,0.942723650474985
297.5,2274,16,0.11185883285125563,0.9852072400637533,0.9915370413458505
297.6667,2273,16,0.11214630075125108,0.9772731260238726,0.9836867161960977
297.8333,2272,16,0.04697157846423338,1.0156328425992949,1.0167184468424606
298.0,2272,16,-0.020088933246755897,1.025567733223145,1.0257644664675474
298.1667,2271,15,0.0047482933128697126,1.0056979519754443,1.0057091611877602
298.3333,2270,15,0.060632053072027445,1.0069398133034257,1.0087636162527212
298.5,2270,15,0.06317222397017132,1.0340349695502897,1.0359628604029232
298.6667,2269,14,0.08469311630166501,0.9777043278738661,0.9813657201533869
298.8333,2268,13,0.0937483551515287,1.0117692740233528,1.0161032516193222
299.0,2268,13,0.0678762441519183,1.0178060999232619,1.0200668809255458
299.1667,2267,12,0.040762271824326866,1.0019723679915002,1.0028011712312541
299.3333,2266,12,-0.018939061646773194,0.9922214568236474,0.9924021903630107
299.5,2266,12,0.010957599952776224,0.9521850183878873,0.9522480654950507
299.6667,2265,11,0.022600049902600772,0.9427769780243924,0.9430478209234173
299.8333,2265,11,0.07795275054124041,1.092562883811609,1.0953402605581903
300.0,2264,11,0.0919003472229851,1.0920960186507136,1.0959559241924126
300.1667,2264,10,0.09029874035158059,1.0692628540224862,1.0730689229967454
300.3333,2263,10,0.04890336275220457,0.9514010150242627,0.952657037069307
300.5,2263,10,0.07305066635184047,0.9531258224242367,0.9559211438326519
300.6667,2262,10,0.1003716155674286,1.091386383606153,1.0959921074225547
300.8333,2262,10,0.06713704098050104,1.1482754596784384,1.1502364598513415
301.0,2261,10,0.007232015968832229,1.0007305066635193,1.0007566382602702
301.1667,2261,10,0.031655288752464456,1.0317770398630515,1.0322625234379879
301.3333,2261,10,0.08400826630461669,0.9379069336009365,0.9416617253049094
301.5,2260,10,0.016966606378491948,0.9915166968107549,0.9916618505249222
301.6667,2260,10,-0.028959371303765264,1.1187073328217412,1.1190820978352944
301.8333,2259,9,-0.021330794574737376,1.1062887195419282,1.1064943442164126
302.0,2259,9,0.02170447682953714,1.0363146100999059,1.036541873452763
302.1667,2259,9,0.10261879320853763,1.010783669794796,1.0159794505025246
302.3333,2258,9,0.05991559461357698,0.9240694516092898,0.9260098432929275
302.5,2257,9,0.08454938235166706,0.9036813436249818,0.9076279903528212
302.6667,2257,9,0.09139634506065498,0.9648858728786048,0.9692048491269292
302.8333,2256,9,0.02182388657261229,1.0348816931830045,1.0351117818431286
303.0,2256,10,-0.02267614434671676,0.9958148055735935,0.996072956425385
303.1667,2255,10,-0.02683817959448033,0.9702239131718051,0.9705950389190932
303.3333,2255,10,-0.01518684905735595,0.9275260494351486,0.9276503720503025
303.5,2254,10,0.019650629248645253,0.9187676590167545,0.9189777791029525
303.6667,2254,9,0.0863563234373543,0.9132088511676952,0.9172828464811924
303.8333,2254,9,0.14427506604488483,0.8794664005194643,0.8912218827682132
304.0,2253,8,0.08857393295160654,0.9078496281749188,0.9121602320732108
304.1667,2253,8,0.08716272689708231,1.0029884363507577,1.006768664795182
304.3333,2252,7,-0.002540892742672639,1.006669843449517,1.0066730501243215
304.5,2252,8,-0.014339575246842378,0.9531258224242367,0.9532336842506866
304.6667,2251,9,-0.03672100460364829,0.9468425954671883,0.9475543956787613
304.8333,2251,10,0.02461807456057029,0.8827536805052973,0.8830968859874427
305.0,2250,11,0.03071448471611497,0.8731574793345327,0.8736975239115716
305.1667,2249,12,0.06916984970189896,1.0042232416484667,1.006602596447445
305.3333,2249,13,0.07305066635184047,0.9235576955675392,0.9264422361358917
305.5,2248,13,0.012151697383527291,0.8679468723639817,0.8680319331658939
305.6667,2248,13,0.010957599952776224,0.8900919519888231,0.8901593969576451
305.8333,2247,13,0.00015880579641739843,0.8676353686863947,0.8676353832197353
306.0,2247,12,0.017425627702678602,0.879390306075348,0.8795629385780909
306.1667,2246,12,0.046053680960943186,1.0404160751881386,1.0414348520382553
306.3333,2245,12,0.030176882409629485,1.015218888823301,1.0156672862978222
306.5,2245,12,0.0037930153682689477,0.8966052107020113,0.8966132336875148
306.6667,2244,12,0.013914412638446162,0.9693882921954201,0.9694881494503303
306.8333,2244,13,-0.004565666646989836,0.959892374531827,0.9599032326210183
307.0,2243,13,0.01309874017343366,0.9570512461621083,0.9571408803172998
307.1667,2242,13,-0.0022136565561161237,0.9710010991148765,0.9710036224225153
307.3333,2242,13,0.008046987465320088,0.984819158398759,0.9848520339403818
307.5,2241,13,0.00992271551279188,0.9665793201440337,0.9666302511370365
307.6667,2241,12,0.023893655452581423,1.09024801072217,1.0905098035572791
307.8333,2240,11,0.0974443710086159,0.987868371480856,0.9926627447494458
308.0,2240,10,0.08448886279377324,0.9062836846144163,0.9102134282323393
308.1667,2239,9,0.09102497504630651,1.0092274525918121,1.0133240336373845
308.3333,2238,9,0.06939813303424824,0.9817373334120408,0.984187122799127
308.5,2238,9,0.068615447323336,0.9856507619666034,0.9880361856616018
308.6667,2237,10,0.06684135971193396,0.9588176868441507,0.9611446946081053
308.8333,2237,11,0.03918172104325989,0.8703350672254843,0.8712165841547669
309.0,2236,12,0.07305066635184047,0.9777043278738661,0.9804295755421376
309.1667,2236,12,0.07499107467681122,1.0779587579973553,1.0805640865882893
309.3333,2235,13,0.11341115951123214,1.1016317395619988,1.1074540986930688
309.5,2235,13,0.10409719955137259,1.1497538660212734,1.1544566598124428
309.6667,2234,13,0.11099642915126881,1.023842925823171,1.0298419995525934
309.8333,2233,13,0.06528903305195743,0.9608874557241198,0.9631029853576573
310.0,2233,12,0.056788196580657146,0.8318965023117778,0.8338325310453251
310.1667,2232,12,-0.010774973286896349,0.8299745740660927,0.8300445130506708
310.3333,2232,12,-0.029641712692765748,0.9610864719625781,0.9615434663710403
310.5,2231,12,-0.024991017436155845,1.0304698174125448,1.0307728147126978
310.6667,2230,13,-0.018454905183622583,1.020665649033745,1.0208324792260541
310.8333,2230,14,-0.025263355446678064,1.0031452370234826,1.0034633046062642
311.0,2229,15,0.010957599952776224,0.9258920213720152,0.9259568587342941
311.1667,2228,16,0.009323571889642909,0.8719690952886175,0.8720189402365247
311.3333,2228,16,-0.021283030677506965,0.9467573027935635,0.9469964930176685
311.5,2227,17,-0.012327299946872866,1.0372101831729694,1.037283435904423
311.6667,2226,17,-0.021330794574737376,0.9200095203447355,0.9202567686912929
311.8333,2225,17,-0.03191618398943476,0.8570294101399705,0.8576234911925589
312.0,2225,17,0.0006087555529323311,0.8744746049854221,0.8744748168745247
312.1667,2224,17,0.04976576645219138,0.9169048670247825,0.9182544128313831
312.3333,2223,17,0.06615143675194425,0.9979708148235609,1.0001608669728828
312.5,2222,17,0.09202354775155465,1.0928352218221313,1.096702856472896
312.6667,2222,17,0.09679213291618859,1.042004133152309,1.0464900049694503
312.8333,2221,17,0.06994601303188744,0.9634746668240807,0.9660102889466707
313.0,2220,17,0.09167858627155957,0.910695560384876,0.9152985124457894
313.1667,2219,17,0.0854692796316535,0.9096606759448916,0.9136670854973769
313.3333,2218,17,0.05849760391455979,0.9469811960618292,0.9487862537781823
313.5,2218,17,0.07822508855176263,0.9194920781247433,0.9228135489973531
313.6667,2217,17,0.043112937909434684,0.920231281296161,0.9212406506940285
313.8333,2216,17,0.04319823058305941,0.9097402824402752,0.9107653202774131
314.0,2215,17,-0.0050664171824661465,0.9284221293407381,0.9284359530051908
314.1667,2214,17,-0.033887392446547905,1.0163687604232836,1.016933533979084
314.3333,2213,17,-0.049657060103453055,1.0314813585944844,1.0326759495340447
314.5,2213,16,0.04065428388276355,1.0107193912581511,1.0115366818179499
314.6667,2212,15,0.10797801620131411,1.0294485498730863,1.0350959225205032
314.8333,2211,14,0.10021638290143108,0.928547316974607,0.9339397428435025
315.0,2211,13,0.05974500926632664,0.9701274953668373,0.971965443520996
315.1667,2210,13,-0.003826463475572573,1.0625278917940164,1.0625347818603244
315.3333,2209,12,-0.04158268700027817,1.0637788510071844,1.0645912660304555
315.5,2208,12,0.02544598211255794,1.0504049597827705,1.050713128090592
315.6667,2207,13,-0.005140602446981188,1.0060199160234393,1.0060330497699002
315.8333,2207,14,0.04037010508917503,0.9912531438973461,0.9920748664648671
316.0,2206,15,0.020365640316270636,1.0265085372594944,1.0267105416679612
316.1667,2205,16,-0.052860273846262074,1.1204321402217152,1.1216783805498416
316.3333,2204,17,-0.0710052476939886,1.0814514929823027,1.0837799946823783
316.5,2204,16,-0.11457838211489707,1.1578529616385427,1.1635083525369347
316.6667,2203,16,-0.043830399811104016,1.102270932892577,1.1031420187117675
316.8333,2202,16,0.1176800578261679,1.048852633122794,1.05543376960309
317.0,2202,16,0.1003716155674286,0.9696839734639872,0.9748648468400747
317.1667,2201,15,0.08960881739159088,0.9976258533435658,1.001642193307469
317.3333,2200,15,0.025741663381125022,1.015218888823301,1.0155451863197646
317.5,2200,15,-0.055792446426218015,1.0022828333234959,1.003834485885595
317.6667,2199,14,-0.04492615980638151,0.8951722937851099,0.8962989430962438
317.8333,2198,14,0.05235297755215224,0.9989564190521172,1.0003273271404742
318.0,2198,14,0.15260740767564154,0.9518322168742561,0.9639883764637623
318.1667,2197,14,0.07111025802686971,0.872275475550455,0.8751692259462854
